   12,    3,  .8176232978290000e-06, -.4016586322740000e-05,  .4329890230240000e-07,  .4429012497970000e-07             
   12,    4,  .9200105654750000e-06, -.5116840362370000e-06,  .5202847958670000e-07,  .5180491995300000e-07             
   12,    5, -.1613291576740000e-06,  .8527110768970000e-06,  .6561961018840000e-07,  .6476544023200000e-07             
   12,    6,  .8663826957830000e-06,  .6962375776900000e-06,  .6830125415919999e-07,  .6826406830360000e-07             
   12,    7,  .2177719876460000e-05, -.8594204978010000e-06,  .8293769159620000e-07,  .8893578100080001e-07             
   12,    8,  .4644822522870000e-06, -.1931266868990000e-05,  .1490947261540000e-06,  .1459528209060000e-06             
   12,    9, -.1275699709060000e-05,  .1099264569920000e-05,  .2004856810330000e-06,  .2092279760320000e-06             
   12,   10, -.3051832609090000e-05, -.1407867333810000e-05,  .1749066478230000e-06,  .1612652766550000e-06             
   12,   11, -.8820185953780000e-06, -.2938683597320000e-06,  .1128537599770000e-06,  .1177654740890000e-06             
   12,   12,  .3241211015000000e-06,  .1220662771710000e-05,  .4162235066660000e-07,  .3890848327340000e-07             
   13,    0,  .2721141561420000e-06,  .0000000000000000e+00,  .3696474049570000e-07,  .0000000000000000e+00             
   13,    1,  .1124374627630000e-05, -.1052120815490000e-06,  .5604809594720000e-07,  .2608024174230000e-07             
   13,    2, -.3525023069470000e-05,  .5102794043790000e-06,  .4471127956410000e-07,  .4256027719390000e-07             
   13,    3, -.3150182721000000e-06, -.1479723660330000e-05,  .4883842963270000e-07,  .5325748453240000e-07             
   13,    4,  .8326676975230000e-06, -.6892403004050000e-06,  .5560997707160000e-07,  .5906924873780000e-07             
   13,    5, -.1337547583460000e-05,  .1314298665750000e-05,  .6969203009400000e-07,  .6711981478980000e-07             
   13,    6,  .1326377626870000e-06,  .1552649198560000e-05,  .9059530629430001e-07,  .9028136670089999e-07             
   13,    7,  .1355060596540000e-06, -.9776914266179999e-06,  .9041363516270000e-07,  .8767570105630000e-07             
   13,    8, -.3350336778860000e-06, -.1485146656430000e-05,  .1193873642960000e-06,  .1243889800880000e-06             
   13,    9, -.2907586170900000e-06,  .3899815898970000e-06,  .2051965227200000e-06,  .2002494676340000e-06             
   13,   10, -.6121863430540000e-06,  .5600355713980000e-06,  .2508338181450000e-06,  .2624390525610000e-06             
   13,   11, -.1258454356380000e-05,  .4401012500280000e-06,  .2058687449780000e-06,  .1923623800390000e-06             
   13,   12, -.7419750516520000e-06, -.1598312733260000e-05,  .1236672953130000e-06,  .1289565980250000e-06             
   13,   13,  .2473266154300000e-05, -.2645625441230000e-05,  .4529625890590000e-07,  .4354477258490000e-07             
   14,    0,  .3240726700950000e-06,  .0000000000000000e+00,  .4691725408800000e-07,  .0000000000000000e+00             
   14,    1,  .6605886153930000e-06, -.6102080115560000e-06,  .6721798097459999e-07,  .2693636310910000e-07             
   14,    2,  .5237129141790000e-06,  .3893599535420000e-06,  .5671447507910000e-07,  .4645038241510000e-07             
   14,    3,  .6761555983020000e-06,  .2699002370410000e-07,  .5513885253840000e-07,  .5822949114940000e-07             
   14,    4, -.4055805840340000e-06, -.2587974145560000e-05,  .6509231193860000e-07,  .6664430072159999e-07             
   14,    5, -.8820159199920000e-06, -.1152684066890000e-06,  .7356572102170000e-07,  .7484911560290000e-07             
   14,    6, -.5168935258780000e-06,  .1493864899430000e-05,  .9194083512570001e-07,  .9153744260720000e-07             
   14,    7, -.6698062571250000e-06,  .8749406071470000e-06,  .1184077511780000e-06,  .1210695592060000e-06             
   14,    8,  .2056416633160000e-07,  .8920163207590000e-06,  .1159860525090000e-06,  .1122881249190000e-06             
   14,    9,  .1741653826860000e-06, -.1213280253010000e-05,  .1640962700290000e-06,  .1692579134870000e-06             
   14,   10, -.6611552322000000e-06,  .5558230274330000e-06,  .2633458224540000e-06,  .2565117033050000e-06             
   14,   11, -.2180453219110000e-05,  .1765626024610000e-05,  .2942827748150000e-06,  .3069109564600000e-06             
   14,   12, -.1528712322610000e-05, -.4686885744510000e-06,  .2291314381370000e-06,  .2163488461850000e-06             
   14,   13, -.1161871319260000e-06, -.9512518551550000e-06,  .1302389376390000e-06,  .1332808943000000e-06             
   14,   14, -.5993342422150000e-06,  .1085405659060000e-05,  .4817261146060000e-07,  .4758398224420000e-07             
   15,    0, -.5300068616220000e-07,  .0000000000000000e+00,  .6371156665490000e-07,  .0000000000000000e+00             
   15,    1, -.7720237886770000e-06,  .3416825217100000e-06,  .7141792915750000e-07,  .2868140587960000e-07             
   15,    2, -.1734087692300000e-06,  .7107531875800000e-06,  .7215258638750000e-07,  .5289285581750000e-07             
   15,    3, -.1328024730080000e-05, -.7072224883850000e-06,  .6160183906400001e-07,  .6348493544300000e-07             
   15,    4, -.1122880254730000e-05, -.1287530690790000e-05,  .7380025729960001e-07,  .7363977457180000e-07             
   15,    5, -.1578202291340000e-06, -.7717380981580000e-06,  .8381441013140000e-07,  .8377858950680000e-07             
   15,    6,  .5016702309120000e-07, -.3322975407980000e-06,  .9192114730010000e-07,  .9536025089480000e-07             
   15,    7,  .1155400728180000e-05,  .1852235408190000e-05,  .1192247922800000e-06,  .1234344333770000e-06             
   15,    8,  .1495030529990000e-05,  .2243594932260000e-05,  .1464075301910000e-06,  .1536127127250000e-06             
   15,    9,  .1020601945100000e-06, -.1551459288920000e-05,  .1456314040780000e-06,  .1424794868910000e-06             
   15,   10, -.2733730968390000e-06, -.5146112634660000e-07,  .2139119014140000e-06,  .2185320242420000e-06             
   15,   11, -.1470527070930000e-05, -.1347845965970000e-05,  .3149940136340000e-06,  .3056829166430000e-06             
   15,   12, -.1315958044460000e-05, -.3397817428330000e-06,  .3256147572230000e-06,  .3350128877870000e-06             
   15,   13, -.3415724782220000e-06,  .3040255512600000e-06,  .2420651981280000e-06,  .2322531915780000e-06             
   15,   14,  .6412529709410000e-06,  .5481518253720000e-06,  .1327863200450000e-06,  .1335485859820000e-06             
   15,   15,  .5484614417000000e-06,  .7010126995500000e-06,  .5066319723420000e-07,  .5113784072980000e-07             
   16,    0,  .4091171538200000e-06,  .0000000000000000e+00,  .6386989220820000e-07,  .0000000000000000e+00             
   16,    1, -.9730736334240000e-07,  .8760174976920000e-06,  .7948563611809999e-07,  .3503674761020000e-07             
   16,    2,  .1649803094150000e-05,  .3447923814940000e-07,  .7297656558340001e-07,  .6111848529890000e-07             
   16,    3, -.1028543757360000e-06,  .4279054459510000e-06,  .6794530089409999e-07,  .7287449540269999e-07             
   16,    4,  .4759886265690000e-06,  .4784594724110000e-06,  .7640242792720000e-07,  .7801509897280000e-07             
   16,    5,  .9327815906229999e-06, -.5278125821530000e-06,  .9391520898150000e-07,  .9469967829920001e-07             
   16,    6,  .1038815565900000e-05, -.1023391217820000e-05,  .1031225893910000e-06,  .1023940492610000e-06             
   16,    7, -.3509818646270000e-06, -.7329585679150000e-06,  .1145058410960000e-06,  .1198845067010000e-06             
   16,    8, -.1209647724210000e-06,  .3061781356220000e-07,  .1506851716220000e-06,  .1559428467670000e-06             
   16,    9, -.1024878692720000e-05, -.1175313551420000e-05,  .1749574553660000e-06,  .1822815989840000e-06             
   16,   10,  .2041068982310000e-06,  .5738832768160000e-06,  .1798434992490000e-06,  .1759771517670000e-06             
   16,   11,  .4353588214120000e-07,  .1142697506150000e-05,  .2633667112770000e-06,  .2639391678400000e-06             
   16,   12, -.1370427536750000e-05,  .7981123576490000e-06,  .3508180842340000e-06,  .3408943897220000e-06             
   16,   13, -.7515455438780000e-06, -.1582987773040000e-06,  .3411639243870000e-06,  .3454139721820000e-06             
   16,   14, -.6985530034730000e-06, -.3951607972970000e-07,  .2453178258850000e-06,  .2419277211550000e-06             
   16,   15, -.2725916962020000e-06, -.1055944928880000e-05,  .1323976012340000e-06,  .1330726515300000e-06             
   16,   16, -.9090919669600000e-06, -.7862566594060000e-06,  .5304307499040000e-07,  .5404738304470000e-07             
   17,    0, -.1054609176910000e-05,  .0000000000000000e+00,  .6338552081120000e-07,  .0000000000000000e+00             
   17,    1,  .8001655103230000e-06,  .8782566135379999e-07,  .9097429047130000e-07,  .4100366999870000e-07             
   17,    2, -.1712007938030000e-06, -.1044625395330000e-05,  .7109842365570000e-07,  .6432984212130001e-07             
   17,    3, -.2171003772770000e-06, -.5318728899250000e-06,  .7850550993290001e-07,  .8342261949300000e-07             
   17,    4,  .1160294301800000e-05,  .2208046994200000e-05,  .7902994644890000e-07,  .8471897871019999e-07             
   17,    5,  .3987135221710000e-06, -.8546560303970000e-06,  .9566824708370000e-07,  .9442606895120000e-07             
   17,    6,  .6100249367180000e-06, -.1495046622310000e-05,  .1164103757450000e-06,  .1183689216330000e-06             
   17,    7, -.1625341936850000e-05, -.1107516297980000e-05,  .1227155534310000e-06,  .1221621634120000e-06             
   17,    8, -.2118351672660000e-06, -.1518974822660000e-06,  .1425869452350000e-06,  .1454195392260000e-06             
   17,    9,  .5294629225970000e-06,  .1560931339170000e-05,  .1820236922910000e-06,  .1839255145470000e-06             
   17,   10,  .7207737799020000e-06,  .8858944398520000e-06,  .2019209725680000e-06,  .2046454540860000e-06             
   17,   11,  .9778883897600000e-06, -.6317056739230000e-06,  .2154064871140000e-06,  .2108003218330000e-06             
   17,   12,  .4578423147650000e-06,  .5004761917360000e-07,  .3025847297090000e-06,  .2997358678620000e-06             
   17,   13,  .1526580059470000e-06, -.3422108737150000e-06,  .3648988360120000e-06,  .3598079581860000e-06             
   17,   14,  .9390029879520000e-06,  .1431458214660000e-06,  .3407675084230000e-06,  .3426744353350000e-06             
   17,   15, -.7398523706930000e-07,  .1442972353860000e-07,  .2438927159940000e-06,  .2464145167300000e-06             
   17,   16, -.2779658584330000e-06, -.2124792147220000e-06,  .1318624360950000e-06,  .1326530026670000e-06             
   17,   17, -.4026973925480000e-06,  .1352327272470000e-05,  .5503514541210000e-07,  .5656142525820000e-07             
   18,    0, -.3845560724660000e-06,  .0000000000000000e+00,  .7120944442040000e-07,  .0000000000000000e+00             
   18,    1,  .1926985450180000e-06, -.5716667989280000e-07,  .1083596549230000e-06,  .4154760252020000e-07             
   18,    2, -.4151803997590000e-06, -.7264058323630000e-06,  .8101893810880000e-07,  .6901201897490000e-07             
   18,    3,  .8788234066590000e-06,  .5810458034470000e-06,  .8507934714989999e-07,  .8545979985990000e-07             
   18,    4, -.8002493519270000e-06,  .1146864632710000e-05,  .9087449027639999e-07,  .9399008201410000e-07             
   18,    5, -.3246103503840000e-06, -.2858696150670000e-07,  .9903052833370000e-07,  .9753976019330000e-07             
   18,    6, -.1762576111470000e-05,  .9779780361339999e-06,  .1151310718000000e-06,  .1174012565950000e-06             
   18,    7, -.1428877959440000e-06, -.8132546628140000e-06,  .1361248837670000e-06,  .1414459073380000e-06             
   18,    8,  .6678620054120000e-06, -.2270994680460000e-06,  .1428738294910000e-06,  .1432669956190000e-06             
   18,    9,  .5781241734200000e-06, -.1086143171510000e-05,  .1692143579020000e-06,  .1705534170610000e-06             
   18,   10,  .1626016781020000e-06, -.6413377613150000e-06,  .2085569013630000e-06,  .2049638727870000e-06             
   18,   11,  .1190190743410000e-06, -.1444990699210000e-05,  .2232528427990000e-06,  .2231239149940000e-06             
   18,   12,  .1162238473580000e-05,  .4620652564480000e-06,  .2464906453970000e-06,  .2439478739990000e-06             
   18,   13, -.7025354729210000e-06, -.2565078450200000e-06,  .3237112723090000e-06,  .3222183682630000e-06             
   18,   14, -.1817876603890000e-06, -.6252496023590000e-06,  .3605188401060000e-06,  .3622393148380000e-06             
   18,   15, -.8722606631480000e-07, -.8552186526090001e-06,  .3301277344320000e-06,  .3326154365960000e-06             
   18,   16,  .8724747507420000e-06, -.9751565128220000e-06,  .2422152180360000e-06,  .2465493957990000e-06             
   18,   17,  .1081594958580000e-05, -.4332237965390000e-06,  .1328128819250000e-06,  .1316489273380000e-06             
   18,   18, -.1373957205930000e-06, -.1686674948910000e-06,  .5664995348180000e-07,  .5859332745520000e-07             
   19,    0, -.1966435801860000e-07,  .0000000000000000e+00,  .8830171590340000e-07,  .0000000000000000e+00             
   19,    1, -.4962928104700000e-06,  .1917539727470000e-06,  .1070014220220000e-06,  .4279139224370000e-07             
   19,    2,  .3651286187540000e-06, -.3673868976850000e-06,  .9983419928190000e-07,  .7688383630040000e-07             
   19,    3, -.8249886032800000e-06,  .9885468299320000e-06,  .8315056012060000e-07,  .8733627443440000e-07             
   19,    4, -.8331456066520000e-06, -.1037532326060000e-05,  .1006479894650000e-06,  .1016753221730000e-06             
   19,    5, -.3714267370040000e-07,  .1324756958540000e-05,  .1057505872590000e-06,  .1047832749330000e-06             
   19,    6, -.3679863543070000e-07,  .3340065002820000e-06,  .1150711381490000e-06,  .1161671911210000e-06             
   19,    7,  .1112462470960000e-05,  .3538153590430000e-06,  .1348741550160000e-06,  .1409858160850000e-06             
   19,    8,  .5104515087760000e-06,  .5192526970870000e-06,  .1511601275240000e-06,  .1610177715900000e-06             
   19,    9, -.1241929032180000e-06,  .6804512884750001e-07,  .1629564691730000e-06,  .1634188173950000e-06             
   19,   10, -.7518310037950000e-06,  .2782982975350000e-06,  .1906198123970000e-06,  .1914082378590000e-06             
   19,   11,  .1576977903700000e-06, -.1512294300270000e-06,  .2264575709590000e-06,  .2188356720000000e-06             
   19,   12,  .1010532037040000e-06, -.2539218556640000e-06,  .2394926405360000e-06,  .2392715874470000e-06             
   19,   13,  .3236778837630000e-06,  .2241057468460000e-05,  .2693602895020000e-06,  .2694460601010000e-06             
   19,   14, -.5106295327520000e-06,  .9103019298270000e-06,  .3272797447010000e-06,  .3284711557310000e-06             
   19,   15,  .2707786692730000e-06, -.8208149539350000e-06,  .3474266967780000e-06,  .3506578810930000e-06             
   19,   16, -.9938800617160001e-08,  .5428874480650000e-06,  .3163786465920000e-06,  .3193432117700000e-06             
   19,   17, -.9249821463870000e-06, -.1061551211170000e-05,  .2397859020670000e-06,  .2443970206560000e-06             
   19,   18,  .1295087300260000e-05, -.1808490986950000e-06,  .1342924227300000e-06,  .1308941717900000e-06             
   19,   19,  .4720716663120000e-06,  .3193301283800000e-06,  .5854607118770000e-07,  .5953204067510000e-07             
   20,    0,  .5287156625770000e-06,  .0000000000000000e+00,  .9079918741990000e-07,  .0000000000000000e+00             
   20,    1,  .3894448791540000e-07, -.4924662151670000e-06,  .1080787960590000e-06,  .4827369375310000e-07             
   20,    2,  .5320781393890000e-06, -.9724343925050000e-07,  .1031966899750000e-06,  .8456091201620001e-07             
   20,    3,  .4795674989210000e-06, -.1013862739060000e-06,  .8558070161310000e-07,  .9618647502120000e-07             
   20,    4,  .7911426889650000e-06, -.5826422488420000e-06,  .1005726200890000e-06,  .1024309317280000e-06             
   20,    5,  .1032475949640000e-06, -.4802322718710000e-06,  .1127917339610000e-06,  .1147154656360000e-06             
   20,    6, -.4967702461450000e-06,  .6156993178970000e-06,  .1192769702650000e-06,  .1185437676690000e-06             
   20,    7, -.5917336942650000e-06, -.5440186106280000e-06,  .1319884589290000e-06,  .1351721634280000e-06             
   20,    8,  .4394005454530000e-06,  .7440623649730000e-07,  .1520833016040000e-06,  .1587716915690000e-06             
   20,    9, -.8740155543430000e-07,  .4561833749100000e-06,  .1658510623360000e-06,  .1728788390230000e-06             
   20,   10,  .2363632395670000e-06, -.3577749840430000e-06,  .1799742770610000e-06,  .1796206492730000e-06             
   20,   11,  .1078498413240000e-06,  .6724504086650000e-06,  .2074490043220000e-06,  .2035215305790000e-06             
   20,   12,  .4238152938270000e-07, -.9979542738770000e-06,  .2354002995950000e-06,  .2272167193420000e-06             
   20,   13,  .7649646933020000e-06,  .6510063091450000e-06,  .2530225672140000e-06,  .2515365911120000e-06             
   20,   14,  .2532428383590000e-06, -.1196064334020000e-06,  .2827527610850000e-06,  .2823643573400000e-06             
   20,   15, -.1514037158300000e-06, -.3487143338680000e-06,  .3190014784930000e-06,  .3204923714600000e-06             
   20,   16,  .8958333299660000e-06,  .5275250186460000e-06,  .3314458553800000e-06,  .3324107295820000e-06             
   20,   17,  .9625883397650000e-06, -.1247076248830000e-05,  .3028363698500000e-06,  .3053038788590000e-06             
   20,   18,  .5334360431180000e-06, -.6462366596580000e-06,  .2360350180320000e-06,  .2403935686470000e-06             
   20,   19, -.2960788071070000e-06,  .5625790924100000e-06,  .1346991966820000e-06,  .1316125304970000e-06             
   20,   20,  .2891714060370000e-07, -.3845058951180000e-06,  .6040667093340000e-07,  .5956144264780000e-07             
   21,    0, -.9242781657760001e-07,  .0000000000000000e+00,  .9213492953230001e-07,  .0000000000000000e+00             
   21,    1, -.1943535591850000e-06,  .4967711902350000e-06,  .1184872142000000e-06,  .5380039901650000e-07             
   21,    2, -.1454776671260000e-05, -.1646629612730000e-06,  .1016107879630000e-06,  .8573538655450000e-07             
   21,    3,  .5486837173540000e-06, -.8913475986220000e-06,  .9810189377210000e-07,  .1066114653330000e-06             
   21,    4, -.5614319162870000e-06,  .5422177520700000e-06,  .9858846348340000e-07,  .1026337429990000e-06             
   21,    5,  .1006935321030000e-06,  .2384736980320000e-06,  .1160090325350000e-06,  .1150324677710000e-06             
   21,    6, -.5897409471920000e-07, -.1681572417910000e-06,  .1249223876910000e-06,  .1265906496080000e-06             
   21,    7, -.1636075626170000e-06,  .2820022298210000e-06,  .1307137813050000e-06,  .1331898839820000e-06             
   21,    8, -.7567951928230000e-06, -.3059254420240000e-06,  .1496904473730000e-06,  .1504279793930000e-06             
   21,    9, -.1219529453190000e-06, -.4670853947550000e-06,  .1651268448160000e-06,  .1684756359430000e-06             
   21,   10,  .3935259918050000e-07, -.3743677323550000e-06,  .1786361383920000e-06,  .1779436165590000e-06             
   21,   11, -.1324814987160000e-06,  .1221123231750000e-06,  .1926466007170000e-06,  .1894105667320000e-06             
   21,   12, -.8400908730360000e-07,  .7189374892520000e-06,  .2172224615940000e-06,  .2086429927530000e-06             
   21,   13, -.2436157592670000e-06, -.1027415494590000e-06,  .2384947023480000e-06,  .2327069709080000e-06             
   21,   14, -.2237996506510000e-06,  .2921121647510000e-06,  .2621601782950000e-06,  .2594297888860000e-06             
   21,   15, -.6551587523249999e-06,  .4913669700580000e-06,  .2852958055880000e-06,  .2842804491100000e-06             
   21,   16,  .1149161740630000e-05,  .7598369446730001e-07,  .3040520425160000e-06,  .3059284640440000e-06             
   21,   17,  .7111008354470000e-06,  .3665681677180000e-06,  .3134029153820000e-06,  .3138909323380000e-06             
   21,   18, -.2950265180520000e-06, -.3106561728380000e-06,  .2897374801400000e-06,  .2909215580580000e-06             
   21,   19,  .2336284979210000e-05,  .4075564509820000e-06,  .2325965189550000e-06,  .2334756521630000e-06             
   21,   20, -.5220572907510000e-06,  .2282807915170000e-05,  .1341511910490000e-06,  .1332451162900000e-06             
   21,   21, -.4893070136610000e-06,  .3779919231570000e-06,  .6095833189480000e-07,  .5978240817079999e-07             
   22,    0, -.1153381590180000e-06,  .0000000000000000e+00,  .9299267026780000e-07,  .0000000000000000e+00             
   22,    1, -.3227280178850000e-07,  .3529604429900000e-06,  .1380196404150000e-06,  .5392644832100000e-07             
